OBJECTID,HSISID,NAME,ADDRESS1,CITY,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,PERMITID,X,Y,GEOCODESTATUS
1892585,4092018172,Jersey Boy Subs #001,943 E BROAD ST ,FUQUAY VARINA,27526,+19195528255,2019-09-06,7334,-78.78267467,35.59365948,M
1892587,4092018554,Your Pie Pizza,4233 Corners PKY ,RALEIGH,27617,+19199570077,2021-03-10,7345,-78.78791806,35.91890974,M
1892588,4092018127,The Exchange Cafe,6933 LOUIS STEPHENS DR,MORRISVILLE,27560,+19196236072,2019-07-15,7350,-78.8872285,35.86296634,M
1892590,4092014324,Wang's Kitchen,3631 New Bern AVE ,RALEIGH,27610,+19192128805,2005-05-06,7357,-78.57923704,35.79885313,M
1892593,4092010686,Saint Mary's School Dining ,900 HILLSBOROUGH ST ,RALEIGH,27603-1610,+19194244093,1991-03-19,7408,-78.65261406,35.78272295,M
1892595,4092017881,Daddy D's BBQ,1526 Broad ST ,FUQUAY-VARINA,27526,+19195526464,2018-06-20,7398,-78.80365428,35.60369755,T
1892597,4092017259,STARBUCKS # 26652,212 HINTON OAKS BLVD ,KNIGHTDALE,27545,+19198015181,2016-07-19,7426,-78.512594,35.79763536,M
1892598,4092018197,Sweetberry Bowls Holly Springs,150 W HOLLY SPRINGS RD ,HOLLY SPRINGS,27540,nan,2019-10-11,7442,-78.8358869,35.65576179,M
1892600,4092014456,#1 CHINA,764 W Williams ST ,APEX,27502,+19193626887,2005-12-27,7448,-78.86276064,35.73803218,M
1892601,4092014458,Bojangles #36,8680 Glenwood AVE ,RALEIGH,27612,+19192770600,2005-12-05,7449,-78.74320443,35.88674606,M
1892603,4092017777,Sushi Nine,3812 Western BLVD ,RALEIGH,27606,+19196153100,2018-01-08,7521,-78.68935727,35.7853026,M
1892604,4092014353,NYBD III,2050 Kildaire Farm RD ,CARY,27518,+19198519050,2005-07-13,7531,-78.78068669,35.73567522,M
1892606,4092018542,HEYDAY BREWING,5301 TIN ROOF WAY,RALEIGH,27616-6734,+19193516668,2021-02-23,7547,-78.53898399,35.86307691,M
1892609,4092017746,Burger Fi,2052 RENAISSANCE PARK PL ,CARY,27513,+19196598700,2017-11-29,7578,-78.77115656,35.82699882,M
1892610,4092018099,Layered Croissanterie,911 N WEST ST,RALEIGH,27603-2576,+19842001200,2019-05-15,7580,-78.64438198,35.79144303,M
1892612,4092017555,NEW CHINA EXPRESS,3501 Capital BLVD ,RALEIGH,27604-3366,+19198789288,2017-03-16,7588,-78.58692952,35.82783582,M
1892613,4092014704,Red Robin #571,1431 Beaver Creek Commons ,APEX,27502,+19193638599,2006-10-09,7582,-78.8826304,35.7473372,M
1892614,4092015990,PORT CITY JAVA TEXTILES,1000  MAIN CAMPUS  DR ,RALEIGH,27695,+19195130823,2011-09-08,7591,-78.67967966,35.76286971,M
1892615,4092014336,Bonefish Grill,4421 Six Forks RD ,RALEIGH,27609,+19197825127,2005-06-24,7604,-78.64349886,35.84017418,M
1892618,4092017874,Jasmin & Olivz,6679 Falls of Neuse RD ,RALEIGH,27615,+19198032229,2018-07-06,7631,-78.62444941,35.87396756,M
1892620,4092018394,Pho Oxtail,3901 Captial  BLVD ,RALEIGH,27604,+19193074008,2020-07-01,7634,-78.58517624,35.83498992,M
1892621,4092015850,FLAME KABOB,7961 SKYLAND RIDGE PKY ,RALEIGH,27617,+19195962525,2011-01-09,7668,-78.7822603,35.91399796,M
1892622,4092018492,Bongiorno & Son,8450-106 HONEYCUTT RD ,RALEIGH,27615,+13106258489,2020-12-02,7635,-78.62255458,35.89538596,M
1892623,4092018400,Mookies NY Deli,1010 TRYON VILLAGE DR,CARY,27518-7193,+19199007770,2020-07-08,7679,-78.7453538,35.74635942,M
1892624,4092017213,PANERA BREAD #1869,15 CABELA DR ,GARNER,27529,+19193345762,2016-04-20,7686,-78.58701959,35.69767128,M
1892626,4092014398,Skipper's Fish Fry and Market,1001 E Williams ST ,APEX,27502,+19193032400,2005-09-30,7692,-78.84350423,35.7211123,M
1892627,4092014425,Greek Fiesta at Crossroads,319 Crossroads BLVD ,Cary,27518,+19198517995,2005-10-25,7695,-78.73871452,35.76064286,M
1892629,4092018674,Burger King #8513,1828 ROCK QUARRY RD ,RALEIGH,27610,nan,2021-07-01,7706,-78.61293992,35.75475311,M
1892630,4092017214,HIMALAYAN RANGE,910 NE MAYNARD RD ,CARY,27513,+19193789886,2016-04-13,7708,-78.76838489,35.80043169,M
1892631,4092015361,MELLOW MUSHROOM,2125 S MAIN ST ,WAKE FOREST,27587,+19195568884,2009-03-24,7710,-78.53549582,35.9471019,M
1892633,4092010350,Harris Teeter #289 Deli ,2603 GLENWOOD AVE ,RALEIGH,27608-1044,+19197875526,1991-03-18,7719,-78.66059857,35.81550372,M
1892636,4092011839,Jersey Mikes,962-D Airport BLVD ,MORRISVILLE,27560,+19193190039,1996-03-05,7714,-78.82129441,35.85834068,M
1892637,4092017806,Penn Station East Coast Subs,3001 Hillsborough ST ,RALEIGH,27607,+19842328444,2018-03-06,7748,-78.67702669,35.78909106,M
1892638,4092017955,First Citizens Operations Center Cafeteria,100  E Tryon  RD ,RALEIGH,27603,+19197168357,2018-10-08,7749,-78.63926247,35.72823902,M
1892639,4092018519,NCMA Sip Coffee Bar,2110 BLUE RIDGE RD ,RALEIGH,27607,+19196960236,2021-01-21,7758,-78.72638982,35.81625023,M
1892643,4092018080,Mellow Mushroom,9600 Brier Creek PKY ,RALEIGH,27617,nan,2019-03-21,7762,-78.80178075,35.90341066,M
1892644,4092017436,SUBWAY #40395,7016 GB ALFORD HWY ,HOLLY SPRINGS,27540,+19194674612,2016-10-28,7764,-78.83404581,35.6363532,M
1892645,4092016380,HIBERNIAN PUB & RESTAURANT,8021 FALLS OF NEUSE RD ,RALEIGH,27615,+19198030290,2013-03-01,7784,-78.62452714,35.8940443,M
1892646,4092018396,Tropical Smoothie Cafe,1264 W WILLIAMS ST,APEX,27502,+19193552522,2020-07-02,7788,-78.87327975,35.74703535,M
1892651,4092011620,Legislative Bldg Snack Bar,16 W Jones St ,RALEIGH,27601-1030,nan,1995-01-10,7826,-78.63894874,35.78321051,M
1892653,4092017745,FARINA NEIGHBORHOOD ITALIAN,8450 HONEYCUTT RD ,RALEIGH,27615,+19198900143,2017-11-29,7834,-78.62166097,35.89510574,M
1892654,4092016981,NEUSE RIVER BREWING COMPANY,518-100 PERSHING RD ,RALEIGH,27608,+19852328479,2015-07-22,7828,-78.632252,35.80416736,M
1892655,4092017804,Everest Kitchen,25 N Main ST ,WENDELL,27591,+19193747049,2018-03-06,7837,-78.37019885,35.78157066,M
1892656,4092018286,BAGELS & BAO,2400 JOHN BRANTLEY BLVD ,MORRISVILLE,27560,+19198404475,2020-01-03,7841,-78.78941437,35.8696795,M
1892657,4092018129,NoRa Cafe,12333 STRICKLAND RD ,RALEIGH,27613,+19192328321,2019-06-17,7842,-78.7027985,35.90556189,M
1892659,4092018294,Chick-Fil-A #4239,1010 FORESTVILLE RD,WAKE FOREST,27587,+19195546995,2020-01-15,7845,-78.50659937,35.94595609,M
1892660,4092017630,COCO BONGO,2400 HILLSBOROUGH ST ,RALEIGH,27607,+19842420898,2017-06-14,7846,-78.66706468,35.78779177,M
1892661,4092010301,Goodberry's Creamery,1146 KILDAIRE FARM RD,CARY,27511-4583,+19194672386,1991-05-03,7866,-78.78352136,35.76590978,M
1892662,4092017724,Glory Days Grill,1413 Kelly RD ,Apex,27502,+19194343726,2017-11-08,7871,-78.89379203,35.73782787,M
1892663,4092010845,42nd St Oyster Bar,508 W JONES ST ,RALEIGH,27603-1429,+19198312811,1991-04-25,7876,-78.6463342,35.78313026,M
1892666,4092016524,ARANDAS MEXICAN CUISINE,5460 APEX PEAKWAY ,APEX,27502,+19193627363,2013-10-09,7893,-78.86537597,35.73683859,M
1892667,4092018641,Dunkin #359813,12612 Capital  BLVD ,WAKE FOREST,27587,+19842727428,2021-06-04,7915,-78.5310084,35.98892032,M
1892668,4092016829,BLAZE PIZZA #1062,1024 MARKET CENTER DRIVE,MORRISVILLE,27560,+19194659590,2014-12-11,7919,-78.81800343,35.80772157,M
1892670,4092017025,THE BERKELEY CAFE,217 W MARTIN ST ,RALEIGH,27601,+19198289190,2015-09-21,7928,-78.64280742,35.77679382,M
1892671,4092018717,Chick-fil-A #01963,8661  Six Forks RD ,RALEIGH,27615,+19198486715,2021-10-04,7929,-78.65140772,35.89807227,M
1892672,4092016757,LEESVILLE TAP ROOM,13200 STRICKLAND  RD ,RALEIGH,27613,+19198701515,2014-09-15,7943,-78.72593809,35.90878313,M
1892673,4092018390,CHUTNEYS,4121 Davis DR ,MORRISVILLE,27560,+19193771029,2020-06-25,7948,-78.85811603,35.8356265,M
1892674,4092018628,Bullseye Grill,6501 Mount Herman RD ,RALEIGH,27617,+19842005336,2021-05-19,7950,-78.76699446,35.90868392,M
1892675,4092018640,IHOP #4408,3009 Capital BLVD ,RALEIGH,27604-3333,+19843023055,2021-06-03,7952,-78.59245693,35.82124227,M
1892676,4092015036,Jimmy John's #993,5011-E Falls of Neuse RD ,RALEIGH,27609,+19198723383,2007-12-21,7938,-78.61476945,35.84934215,M
1892677,4092015328,KOBE HIBACHI & SUSHI,515 N MAIN ST ,HOLLY SPRINGS,27540,+19195571437,2009-01-29,7953,-78.83687096,35.65966057,M
1892678,4092018300,AC Hotel Raleigh North Hills Level 7,101 PARK AT NORTH HILLS ST ,RALEIGH,27609,+19195712500,2020-01-24,7957,-78.64018999,35.83817045,M
1892679,4092014423,Nil's Cafe,513 E Broad ST ,FUQUAY-VARINA,27526,+19195670887,2005-11-10,7965,-78.7940251,35.59342774,M
1892682,4092018024,Rockin Roll Sushi Express,9650 Strickland RD ,RALEIGH,27615,+19198037926,2019-01-04,7973,-78.65677159,35.90420107,T
1892684,4092016333,BAD DADDY'S BURGER BAR,111 SEABOARD AVE ,RALEIGH,27604,+19197479163,2012-12-27,7978,-78.64016785,35.78860778,M
1892685,4092016599,SMITHFIELD'S CHICKEN N BAR-B-QUE,4000 JONES SAUSAGE RD ,GARNER,27529,+19197790095,2014-01-03,7979,-78.58070292,35.72647997,M
1892686,4092018037,Sophie's Grill and Bar,2734 NC 55 ,CARY,27519,+19193552377,2019-01-24,7971,-78.87104808,35.78541877,M
1892687,4092018171,Harris Teeter #494 Deli,1273 NW MAYNARD RD,CARY,27513,nan,2019-08-26,7984,-78.81193845,35.78534681,M
1892689,4092017558,BURGER KING #8018,313 COLONADES WAY ,CARY,27511,+19192338681,2017-03-21,8027,-78.77901138,35.73967763,M
1892690,4092012848,Taco Bell #020165,2101 WALNUT ST,CARY,27511-9207,+19198520680,1998-12-15,8032,-78.74089813,35.75662681,M
1892691,4092016496,BANANA LEAF,1026  RYAN RD ,CARY,27511,+19194689958,2013-09-20,8045,-78.76677132,35.77674815,M
1892694,4092018511,Another Broken Egg,160 Park at North Hills ST ,RALEIGH,27609,+19198812571,2020-12-22,8079,-78.63811885,35.83636262,M
1892695,4092017303,SHEETZ #607,40 CABELA DR ,GARNER,27529,+19196621390,2016-08-16,8088,-78.58532113,35.69803233,M
1892697,4092015008,IHOP #3181,1150 Beaver Creek Commons  Dr ,APEX,27502,+19193878147,2007-11-14,8104,-78.87654743,35.74676581,M
1892699,4092018650,Jersey Mike's #3091,2345 Timber  DR ,GARNER,27529,+19197797827,2021-06-08,8114,-78.64123211,35.70222176,M
1892700,4092016926,DEATH AND TAXES,105 W HARGETT ST ,RALEIGH,27601,+19842420218,2015-04-08,8115,-78.6404497,35.77817353,M
1892702,4092018666,Burger King #2983,6500 Glenwood AVE ,RALEIGH,27612,+19193222199,2021-06-29,8127,-78.70639613,35.85939254,M
1892704,4092015649,CAPITAL CLUB 16 RESTAURANT & BAR,16 W MARTIN  ST ,RALEIGH,27601,+19197479345,2010-06-10,8147,-78.64002343,35.77714251,M
1892705,4092017833,TOWER INDIA,144 MORRISVILLE SQUARE WAY ,MORRISVILLE,27560-5703,+19194652326,2018-05-02,8155,-78.82897679,35.81951783,M
1892706,4092017754,Red Bowl Asian Bistro,6360 PLANTATION CENTER  DR ,RALEIGH,27616,+19197909222,2017-12-14,8156,-78.58237548,35.87315637,M
1892707,4092014662,Starbucks #9840,1107 Walnut ST ,CARY ,27511,+19194689908,2006-08-18,8157,-78.76025493,35.77377018,M
1892708,4092017460,THE MAC HOUSE,14460 167 FALLS OF NEUSE RD ,RALEIGH,27614,+19192638116,2016-11-07,8120,0.0,0.0,U
1892709,4092017018,FOOD LION #1338 DELI,620 LAURA DUNCAN RD ,APEX,27502,+19193623904,2015-09-01,8175,-78.84201223,35.73509961,M
1892711,4092017552,STARBUCKS #29679,2815 ROGERS RD ,WAKE FOREST,27587,+19199710664,2017-03-03,8180,-78.52502096,35.95329016,M
1892712,4092018261,Sheetz #675,101 KUMAR CT,RALEIGH,27606,+19198798486,2019-12-10,8150,-78.73642667,35.74608176,M
1892713,4092017660,TASTE OF CHINA,14460 FALLS OF NEUSE RD ,RALEIGH,27614,+19194883737,2017-08-11,8181,-78.54362008,35.94386602,M
1892715,4092017030,CHIPOTLE 2485,204 CROSSROADS BLVD ,CARY,27518,+19192338242,2015-09-14,8184,-78.74109738,35.76025037,M
1892716,4092015057,La Cocina De Mama Greta,1604-101 N Market DR ,RALEIGH,27609,+19198725360,2008-02-01,8188,-78.61053293,35.84160872,M
1892718,4092017907,Fresko Greek Kitchen,2310 Bale ST ,RALEIGH,27608,+19196733974,2018-08-21,8202,-78.62748278,35.81292611,M
1892721,4092017470,HARRIS TEETER #118 STARBUCKS,5277 SUNSET LAKE RD ,HOLLY SPRINGS,27540,+19193633059,2016-12-02,8229,-78.79652372,35.66680054,M
1892722,4092018529,NC Museum of Art Exhibit Cafe,2110 BLUE RIDGE RD ,RALEIGH,27607-6433,+19196960236,2021-02-10,8232,-78.72638982,35.81625023,M
1892723,4092017948,Holiday Inn Express & Suites Foodservice,10450 Little Briar Creek LN ,RALEIGH,27617,+19197484801,2018-08-22,8234,-78.78894753,35.91427105,M
1892724,4092016773,CHIPOTLE #2066,9504 STRICKLAND ROAD,RALEIGH,27615,+19193223259,2014-09-30,8241,-78.65494139,35.90183768,M
1892725,4092018699,WCC Cafe,111 Competition DR ,RALEIGH,27560,+19844654579,2021-08-27,8240,0.0,0.0,U
1892726,4092014856,Schiano's Pizza Pasta & Grill #2,13220 Strickland  RD ,RALEIGH,27613,+19198473238,2007-04-27,8242,-78.72593809,35.90878313,M
1892728,4092016789,KINGS BOWL,141 PARK AT NORTH HILLS STREET,RALEIGH,27609,+19196005700,2014-10-17,8253,-78.63884173,35.83739486,M
1892729,4092016632,Driftwood Cantina,8460 HONEYCUTT RD ,RALEIGH,27615,+19199778360,2014-02-24,8254,-78.62166097,35.89510574,M
1892730,4092017645,Harris Teeter #304 Wine Bar,4221 Corners PKY ,RALEIGH,27616,+19195965399,2017-07-13,8264,-78.78791806,35.91890974,M
1892731,4092015690,PANDA WOK,8521  CANTILEVER WAY ,RALEIGH,27613,+19197922588,2010-08-12,8277,-78.73779144,35.88567273,M
1892732,4092013943,St. Raphael Hall Foodservice,5801 Falls Of Neuse Rd ,RALEIGH,27609,+19198655705,2003-12-01,8280,-78.61925176,35.85949781,M
1892734,4092018110,Himalayan Grill and Bar,1207 KILDAIRE FARM RD,CARY,27511-7704,+19193770117,2019-06-06,8293,-78.78219496,35.76380548,M
1892736,4092010708,Subway,4112 PLEASANT VALLEY RD ,RALEIGH,27612-6256,+19197877981,1991-05-13,8300,-78.70472608,35.86043731,M
1892738,4092016554,VINNIE'S STEAK HOUSE & TAVERN,7440 SIX FORKS RD ,RALEIGH,27615,+19198477319,2013-11-18,8308,-78.64526778,35.88157372,M
1892739,4092017938,SoHot,1937 High House RD ,CARY,27519,+19196945510,2018-09-20,8309,-78.84865444,35.78921622,M
1892740,4092017936,McDonald's #16917,7991 Fayetteville RD ,RALEIGH,27605,+19197724850,2018-09-12,8310,-78.69868308,35.66510467,M
1892741,4092018270,Seol Grille,2310 WALNUT ST,CARY,27518,+19842419112,2019-12-16,8318,-78.74212537,35.75337653,M
1892742,4092018695,Rosati's Pizza Morrisville ,3605 Davis DR ,MORRISVILLE,27560,+19193807000,2021-08-13,8323,-78.84976245,35.82130357,M
1892744,4092015076,Yoho Asian Bistro,8204-106 Tryon Woods DR ,CARY,27511,+19198598081,2008-02-25,8324,-78.74169613,35.74700826,M
1892745,4092010264,FIRST PRESBYTERIAN CHURCH,120 W HARGET ST ,RALEIGH,27601-1344,+19198329929,1991-04-02,8332,-78.64072997,35.77902413,M
1892746,4092017119,SPRING ROLLS,5433-280 WADE PARK BLVD ,RALEIGH,27607,+19198031118,2015-12-16,8326,-78.72965578,35.80690133,M
1892747,4092010485,Mecca Restaurant,13 E MARTIN ST ,RALEIGH,27601-1841,+19198325714,1991-04-02,8335,-78.63864258,35.77709453,M
1892751,4092018485,Refuel 103,1205 NE Maynard RD ,CARY,27513-4175,+19194660308,2020-11-17,8351,-78.76291117,35.79469038,M
1892752,4092018716,Wine & Beer 101 Gastropub,1228 Heritage Link DR ,WAKE FOREST,27587,+17036270504,2021-10-04,8352,-78.50262454,35.94544167,M
1892753,4092018725,Yaba Mediterranean,9424  Falls of Neuse  RD ,RALEIGH,27615,+19193222807,2021-10-21,8353,-78.60286042,35.90143714,M
1892754,4092016887,COFFEE & (METLIFE 2),201 METLIFE WAY,CARY,27513,+19195387017,2015-02-23,8361,-78.79975563,35.83005175,M
1892756,4092017442,PNC CLUB 204-A,1400 EDWARDS MILL RD ,RALEIGH,27607,+19198612300,2016-09-28,8371,-78.7229363,35.8032419,M
1892757,4092018303,The Parkway Tavern,982 HIGH HOUSE RD,CARY,27513,+19192340018,2020-01-27,8373,-78.82691458,35.788417,M
1892758,4092011831,Taco Bell #3279,3821 WESTERN BLVD ,RALEIGH,27606-1934,+19198519034,1995-12-08,8383,-78.68953284,35.78425136,M
1892760,4092017732,PAPAS PIZZA AND SUBS,7713 LEAD MINE RD ,RALEIGH,27615,+19198478777,2017-11-20,8407,-78.66044244,35.88617531,T
1892762,4092018101,Cava Grill #087,2001 WALNUT ST,CARY,27518,nan,2019-05-14,8409,-78.74142861,35.75880896,M
1892763,4092016932,TAIPEI CAFE,9825-G CHAPEL HILL RD ,MORRISVILLE,27560,+19193808568,2015-05-29,8374,-78.81682593,35.81118245,M
1892764,4092014085,HOOTERS,1001 CLAREN CIR ,MORRISVILLE,27560,+19194692900,2004-07-13,8424,-78.82295551,35.85640624,M
1892765,4092016719,Firehouse Subs #917,1303 N MAIN ST ,FUQUAY-VARINA,27526,+19197625328,2014-07-21,8427,-78.77762782,35.59227955,M
1892766,4092013462,Paolo's,101 - 500 Keybridge St,MORRISVILLE,27560,+19196789030,2001-11-26,8395,0.0,0.0,U
1892767,4092015653,BRIGS AT TRYON VILLAGE ,1040 TRYON VILLAGE DR ,CARY,27518,+19198592151,2010-05-04,8433,-78.74469033,35.7463126,M
1892769,4092018444,Burrito Shak,2982 KILDAIRE FARM RD,CARY,27518,+19192676772,2020-09-15,8446,-78.78870146,35.71809037,M
1892770,4092016638,TARGET CAFE #2784,7129 OKELLY CHAPEL RD ,CARY,27519,+19196742214,2014-03-05,8451,-78.88560741,35.84442227,M
1892772,4092017996,Applebee's Grill and Bar,11805 Retail DR ,WAKE FOREST,27587-7352,+19194880101,2018-12-12,8460,-78.54257336,35.96855168,M
1892773,4092018607,Raleigh Cheesy,1460 Chapel Ridge RD ,APEX,27502,nan,2021-01-21,8465,-78.88889601,35.73807119,M
1892775,4092010827,Winston's Grille,6401 FALLS OF NEUSE RD ,RALEIGH,27615-6812,+19197900700,1991-05-08,8481,-78.62163029,35.86964663,M
1892776,4092016062,MCDONALD'S #11646,7141 KNIGHTDALE  BLVD ,KNIGHTDALE,27545,+19192666700,2011-12-09,8488,-78.48855466,35.79877712,M
1892777,4092017870,Hibachi Blue,1500 VILLAGE MARKET PL ,MORRISVILLE,27560,+19194629899,2018-07-02,8491,-78.81676023,35.80454378,M
1892781,4092014123,New Wangs Kitchen,712 Laura Duncan RD ,APEX,27502,+19193638030,2004-08-27,8507,-78.84201223,35.73509961,M
1892782,4092014176,Los Cuates Mexican Restaurant,4524 Old Wake Forest RD ,RALEIGH,27609,+19198726012,2004-11-12,8510,-78.6099575,35.84195384,M
1892783,4092014182,NY Pizza,634 Holly Spring RD,HOLLY SPRINGS,27540,+19195670505,2004-11-05,8511,-78.82480349,35.65381034,M
1892784,4092018567,Wendy's #1985,1374 N Main ST ,FUQUAY-VARINA,27526,+19195570139,2021-03-24,8528,-78.77582077,35.59164945,M
1892785,4092014973,Sonic Drive-In #3975,700 Cayman AVE ,HOLLY SPRINGS,27540,+19195672555,2007-08-01,8543,-78.83534808,35.66114172,M
1892786,4092016645,SHEETZ #536,4660 MILLBROOK GREEN DR ,RALEIGH,27604,+19193078433,2014-03-06,8547,-78.58749866,35.84885672,M
1892789,4092018363,Kwench Juice Cafe ,9660-142 Falls of Neuse RD ,RALEIGH,27615,+19198030104,2020-05-07,8549,-78.60229361,35.90546933,M
1892791,4092015261,TROPICAL SMOOTHIE CAFE,1028 OBERLIN RD ,RALEIGH,27605,+19197552222,2008-10-13,8561,-78.65845011,35.79783502,M
1892794,4092016070,BIG AL'S BBQ,2920 FORESTVILLE  RD ,RALEIGH,27616,+19192170653,2011-12-16,8580,-78.50930992,35.89359383,M
1892795,4092016350,PIZZA PIT,5335 RAYNOR RD ,GARNER,27529,+19196629101,2013-01-29,8582,-78.5502561,35.67539528,M
1892796,4092018039,Oak Steakhouse,417 W Hargett ST ,RALEIGH,27603,+19842551818,2019-01-23,8592,-78.64560424,35.77781639,M
1892799,4092016338,HAMPTON INN & SUITES CRABTREE RALEIGH KITCHEN,3920 ARROW DR ,RALEIGH,27612,+19198817080,2013-01-04,8631,-78.67285035,35.83620436,M
1892800,4092016339,CHANELLO'S PIZZA OF GARNER,3608 BENSON RD ,GARNER,27529,+19197711000,2013-01-07,8632,-78.61153932,35.63067345,M
1892802,4092018009,Asuka,2101 S MAIN ST ,WAKE FOREST,27587,+19195702828,2018-12-27,8644,-78.53310077,35.94802112,M
1892803,4092015975,LYNNWOOD GRILL,4821 GROVE BARTON  RD ,RALEIGH,27613,+19197850043,2011-06-01,8648,-78.71709223,35.8704333,M
1892804,4092016444,SHEETZ #513,9915 FAYETTEVILLE RD ,RALEIGH,27603,+19195771110,2013-06-13,8655,-78.71389299,35.63477583,M
1892805,4092017152,ARBYS #6657,9221 FAIRBANKS RD ,RALEIGH,27613,+19193292768,2016-02-22,8651,-78.72644123,35.89837825,M
1892807,4092018001,Che Empanadas,500-115 E Davie ST ,RALEIGH,27601,+19193606656,2018-12-17,8677,-78.63247092,35.77531669,M
1892808,4092018237,Aviator Pizzeria & Beer Shop,601 E BROAD ST,FUQUAY VARINA,27526-1709,+19193468206,2019-11-21,8683,-78.79336998,35.59304892,M
1892809,4092017341,FOX AND HOUND #65077,4158  MAIN AT NORTH HILLS ST ,RALEIGH,27609,+19197814496,2016-10-18,8691,-78.64323049,35.83718561,M
1892810,4092018276,Chuan Cafe,2004 NEW BERN AVE ,RALEIGH,27610,+19195941772,2019-12-20,8695,-78.60562461,35.778714,M
1892811,4092015135,CHARLIE'S KABOB GRILL,12235 CAPITAL BLVD ,WAKE FOREST,27587,+19195540938,2008-05-27,8713,-78.54097555,35.98087356,M
1892812,4092017780,TLAQUEPAQUE MEXICAN CUISINE,11206 CAPITAL  BLVD ,WAKE FOREST,27587,+19195542544,2018-01-24,8714,-78.5389061,35.95167217,M
1892814,4092018088,Thai 54,10290 Chapel Hill RD ,MORRISVILLE,27560,+19194438038,2019-04-16,8722,-78.82634068,35.83290707,M
1892815,4092015263,FLEMING'S PRIME STEAKHOUSE & WINE BAR #4402,4325 GLENWOOD AVE ,RALEIGH,27612,+19195716200,2008-10-15,8726,-78.68184484,35.84183815,T
1892816,4092015662,CARIBOU COFFEE #301,8201-101  BRIER CREEK  PKY ,RALEIGH,27617,+19194052802,2010-06-15,8715,-78.78482051,35.90949791,M
1892818,4092018553,Lime & Lemon Indian Grill,105 FRIENDLY DR ,RALEIGH,27607,+19192441205,2021-03-18,8742,-78.67588834,35.78901506,M
1892820,4092018714,Checo's Mexican Grill,7617 POOLE RD,RALEIGH,27610,+19192445111,2021-09-21,8774,-78.50618988,35.75444978,M
1892821,4092016289,MCDONALDS #32822,7301 SIX FORKS  RD ,RALEIGH,27615,+19198469903,2012-11-16,8775,-78.6463992,35.87989927,M
1892824,4092018163,DUNKIN' #347603,13240 STRICKLAND RD ,RALEIGH,27613,+19198900089,2019-08-28,8787,-78.72644553,35.90762735,M
1892826,4092017692,SPRING CAFE,2900 SPRING FOREST RD ,RALEIGH,27616-1895,+19199773679,2017-10-06,8795,-78.59114174,35.85495156,M
1892830,4092010533,O'Charleys,101 ASHVILLE AVE ,CARY,27511-6606,+19198519777,1991-04-22,8814,-78.78354467,35.73867895,M
1892831,4092018331,The Kelloggs Cafe,1 QUALITY LN,CARY,27513,nan,2020-03-02,8838,-78.80879618,35.81694271,M
1892832,4092018385,The Arepa Bar ,7909 FALLS OF NEUSE RD ,RALEIGH,27615,+19194803190,2020-06-22,8856,-78.62599606,35.89330024,M
1892836,4092014664,701 Cafe,701 CORPORATE CENTER DR,RALEIGH,27607-5084,+19194135567,2006-07-28,8865,-78.74123075,35.79180834,M
1892839,4092016181,LA BRAZA RESTAURANT,4000 ATLANTIC AVE ,RALEIGH,27604,+19198728482,2012-05-10,8873,-78.60078267,35.83795823,M
1892841,4092017452,BLAZE PIZZA #1193,316 GRAND HILL PL ,HOLLY SPRINGS,27540,+19195574990,2016-11-04,8880,-78.8436742,35.66711942,M
