OBJECTID,HSISID,NAME,ADDRESS1,CITY,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,PERMITID,X,Y,GEOCODESTATUS
1927227,4092016253,TEXAS STEAKHOUSE AND SALOON,948 AIRPORT BLVD,MORRISVILLE,27560-9193,+19194687194,2012-09-25,16445,-78.82133494,35.85750115,M
1927229,4092016800,PUBLIX #1466 DELI,1020 BRADFORD PLAZA WAY,CARY,27513,+19194602082,2014-10-28,16459,-78.84558396,35.79325638,M
1927230,4092017532,HOLLY SPRINGS GAS AND GROCERY,300 N MAIN ST ,HOLLY SPRINGS,27540-9195,+19197627449,2017-03-06,16461,-78.83403944,35.65536219,M
1927232,4092017952,O-Ku,411 W Hargett ST ,RALEIGH,27603,nan,2018-09-28,16473,-78.64560424,35.77781639,M
1927233,4092018083,The Blind Pelican,120 Bass Lake RD ,Holly Springs,27540,+19842252471,2019-04-15,16474,-78.82480349,35.65381034,M
1927234,4092013789,Hong Kong,3490-190 Kildaire Farm RD ,RALEIGH,27518,+19193038439,2003-03-19,16437,-78.79444913,35.70342293,M
1927235,4092017469,TARGET CAFE #2721,3001 MARKET CENTER DR ,MORRISVILLE,27560,+19193792180,2016-12-02,16477,-78.8158358,35.80562095,M
1927236,4092018322,TEDDY'S PIZZA & PASTA,5563 WESTERN BLVD ,RALEIGH,27606-1595,+19192339144,2020-02-13,16478,-78.72051017,35.78412594,M
1927237,4092016802,THE MILL,146 S. MAIN STREET,FUQUAY-VARINA,27526,+19195572123,2014-10-30,16490,-78.80003768,35.58300202,M
1927238,4092017702,Tropical Smoothie Cafe,1009-120 Stadium DR ,WAKE FOREST,27587,+19193714358,2017-10-05,16480,-78.52993342,35.99015656,M
1927239,4092016270,DOHERTY'S IRISH PUB & RESTAURANT,1979 HIGH HOUSE RD ,CARY,27519,+19193889930,2012-10-01,16496,-78.84865444,35.78921622,M
1927240,4092018653,Petra Grill,6091 Capital BLVD ,RALEIGH,27616,+19842002009,2021-06-14,16497,-78.58309511,35.86882022,M
1927241,4092017809,PEDALER WINE AND BEER,5910 DURALEIGH RD ,RALEIGH,27612,+19842223218,2018-03-29,16501,-78.7119967,35.8587201,M
1927242,4092015490,SPINNERS BAR & GRILL AT FOUR POINTS,1200 CLAREN CIR ,MORRISVILLE,27560,+19193801221,2009-10-14,16503,-78.82296083,35.855038,M
1927244,4092015821,Lin's Garden,1318 S MAIN ST ,WAKE FOREST,27587,+19195568066,2010-11-16,16514,-78.51926224,35.96093216,M
1927247,4092018728,Daniel's Restaurant,1430 W Williams ST ,APEX,27523-9300,+19193031006,2021-11-05,16520,-78.87657249,35.75245638,M
1927248,4092017581,YIN DEE,10970-106 CHAPEL HILL RD ,MORRISVILLE,27560,+19192373023,2017-04-03,16517,-78.84266149,35.85660411,M
1927249,4092017649,JUICE VIBES,1369 KILDAIRE FARM RD ,CARY,27511,+19193378923,2017-07-07,16522,-78.78193974,35.75976658,M
1927250,4092015971,TACOS Y MARISCOS VALLARTA,3177 CAPITAL  BLVD ,RALEIGH,27604,+19197902696,2011-06-02,16525,-78.58860865,35.82363261,M
1927251,4092018509,Tropical Smoothie Cafe #NC82,4205 CORNERS PKY ,RALEIGH,27617,+19844398845,2020-12-21,16537,-78.78791806,35.91890974,M
1927252,4092017978,Waltonwood Lake Boone,3550 Horton ST ,RALEIGH,27607,+19842320528,2018-11-15,16538,-78.68915444,35.8139985,M
1927253,4092018314,TASTE,1912 BERNARD ST ,RALEIGH,27608,+19193220518,2020-02-03,16550,-78.63053647,35.8074913,M
1927254,4092014855,Chipotle Mexican Grill #0942,6102 Falls of Neuse RD ,RALEIGH,27609,+19198778544,2007-04-26,16567,-78.6187408,35.86627943,M
1927256,4092016643,Pub 4100,4100 GLENWOOD AVE ,RALEIGH,27612-4626,+19197828600,2014-02-26,16576,-78.67111738,35.8372393,M
1927260,4092017949,AMC Park Place 16,9525 Chapel Hill RD ,MORRISVILLE,27560,+19194816888,2018-09-07,16595,-78.80910949,35.80411461,M
1927261,4092018264,Cadence at Wake Forest Dining,3218  Heritage Trade DR ,WAKE FOREST,27587,+19195692101,2019-12-11,16614,-78.51668794,35.95094757,M
1927262,4092017569,CHIPOTLE #2950,69 EAGLE WING WAY ,GARNER,27529,+19196621439,2017-03-09,16613,-78.58456747,35.69767694,M
1927263,4092016215,BRINE,4400 Capital BLVD ,RALEIGH,27604-4315,+19198762211,2012-07-02,16619,-78.57841901,35.84283486,M
1927264,4092018104,Domino's #5577,1600 CROSS LINK RD,RALEIGH,27610,+19198288500,2019-05-30,16620,-78.61369584,35.7540284,M
1927265,4092018629,Jersey Mike's #3130,4121 NEW BERN AVE ,RALEIGH,27610-1379,+19192310070,2021-05-25,16623,-78.56526592,35.80114227,M
1927266,4092016546,RUDY'S PUB & GRILL,780 W Williams ST ,APEX,27502,+19193035061,2013-11-15,16643,-78.86276064,35.73803218,M
1927267,4092018122,Drive Shack,6901 PLAY GOLF WAY,RALEIGH,27607,+19843298230,2019-06-28,16648,-78.73919218,35.80195811,M
1927268,4092018543,Sushi Mon,3700 GLENWOOD AVE,RALEIGH,27612-5506,+19198031000,2021-02-23,16652,-78.66617641,35.83070885,M
1927269,4092018131,Starbucks NCSU,2610 CATES AVE,RALEIGH,27607,+19195132013,2019-07-08,16654,-78.67872874,35.78448278,M
1927270,4092014708,Starbucks Coffee #9364,2840 NC HWY 55,CARY,27519,+19193873482,2006-10-23,16638,-78.8706007,35.78940016,M
1927271,4092017252,WINGS OVER RALEIGH,2900-100 HILLSBOROUGH ST ,RALEIGH,27607,+19195469111,2016-06-29,16641,-78.67505846,35.78933335,M
1927272,4092018630,Mamma Mia Italian Bistro HS,300 S MAIN ST,HOLLY SPRINGS,27540,+19197668000,2021-05-28,16657,-78.83426473,35.64816753,M
1927273,4092018334,Cloud 9 Dining,111 FRIENDLY DR ,RALEIGH,27607-5463,+19193273800,2020-03-05,16659,-78.67544835,35.78839034,M
1927274,4092015231,Brueggers Bagel #3771,4212 NW CARY PKY ,CARY,27513,+19194635563,2008-09-30,16663,-78.82705749,35.79085045,M
1927277,4092017531,MAR-Y-SOL,4020 CAPITAL BLVD ,RALEIGH,27604,+19194310505,2017-03-06,16667,-78.57967846,35.83550619,M
1927278,4092017601,WINGATE BY WYNDHAM,6115 CORPORATE RIDGE RD ,RALEIGH,27607,+19198098660,2017-05-03,16678,-78.74356042,35.78961442,M
1927282,4092017449,THAIPHOON BISTRO,"301 S GLENWOOD AVE, STE. 190",RALEIGH,27603,+19197204034,2016-11-02,16674,-78.64745567,35.78419088,M
1927285,4092015456,QDOBA MEXICAN GRILL #612,210A HINTON OAKS BLVD ,KNIGHTDALE,27545,+19192174690,2009-08-27,16675,-78.51046763,35.79690512,M
1927288,4092018087,Big Ed's Garner,231 Timber DR ,GARNER,27529,+19199007764,2019-04-02,16729,-78.60613102,35.68500723,M
1927290,4092018435,Dunkin #358977,2880 ROGERS RD,WAKE FOREST,27587-3894,nan,2020-09-04,16736,-78.52448504,35.95188185,M
1927291,4092017342,BURGER KING #1093,3000 Capital BLVD ,RALEIGH,27604-3334,+19198722070,2016-10-18,16742,-78.59202903,35.82022527,M
1927293,4092018726,Gym Tacos and Tequila Bar,1540  Dunn RD ,RALEIGH,27614,+19193222120,2021-10-21,16758,-78.58619433,35.92539994,M
1927294,4092017116,MUM'S JAMAICAN RESTAURANT,3901-101 CAPITAL BLVD ,RALEIGH,27604,+19196152332,2015-12-14,16739,-78.58295913,35.83464973,M
1927295,4092018152,JOLIE,620 N PERSON ST,RALEIGH,27604,+19198037221,2019-08-13,16760,-78.6340625,35.78882326,M
1927296,4092017656,DAVID'S DUMPLING & NOODLE BAR,1900 HILLSBOROUGH ST ,RALEIGH,27607,+19192394536,2017-08-02,16762,-78.66158695,35.78598651,M
1927298,4092017928,Starbucks #53826,11720 Retail DR ,WAKE FOREST,27587,+19199063618,2018-08-13,16769,-78.5434927,35.96629568,M
1927299,4092015694,Teriyakin,10970 Chapel Hill RD ,MORRISVILLE,27560,+19194107775,2010-08-12,16778,-78.84057157,35.85637651,M
1927300,4092014999,Lady Justice Cafe,901 Corporate Center DR ,RALEIGH,27607,+19198901525,2007-11-06,16790,-78.74087256,35.79559812,M
1927301,4092017215,PENG'S ASIAN CUISINE,108-A FACTORY SHOPS RD ,MORRISVILLE,27560,+19196785313,2016-04-22,16788,-78.81776736,35.86038432,M
1927302,4092015007,Zaxby's of Knightdale,6702 Knightdale  BLVD ,KNIGHTDALE,27545,+19192619995,2007-11-14,16791,-78.50401397,35.79659659,M
1927303,4092018039,Oak Steakhouse,417 W Hargett ST ,RALEIGH,27603,+19842551818,2019-01-23,16803,-78.64560424,35.77781639,M
1927304,4092018085,Treeo Senior Living Foodservice,2722 Spring Forest RD ,RALEIGH,27616,+19198637770,2019-04-05,16808,-78.59543318,35.85753852,M
1927306,4092017575,CHINA STAR,6109-110 ROCK QUARRY RD ,RALEIGH,27610,+19199774678,2017-04-20,16797,-78.54947112,35.72561886,M
1927308,4092018441,Jersey Mike's Subs #3099,3490 Kildaire Farm RD ,CARY,27518,+19193637827,2020-09-10,16831,-78.79652253,35.70711378,T
1927309,4092017905,Scratch Kitchen and Taproom,225 N Salem ST ,APEX,27502,+19193725365,2018-08-22,16835,-78.8508764,35.73263171,M
1927310,4092016527,STARBUCKS TARGET #1104,2700 TIMBER DR ,GARNER,27529,+19197729065,2013-10-08,16838,-78.6384816,35.71532719,M
1927311,4092017706,Swagat Indian Cuisine,9549 Chapel Hill RD ,MORRISVILLE,27560,+19193789090,2017-09-25,16852,-78.81120699,35.8045716,M
1927312,4092017714,BellaRose Nursing and Rehab Center Foodservice,200 BellaRose Lake WAY ,GARNER,27529,+19199858400,2017-10-09,16854,-78.60082028,35.66980057,M
1927313,4092018450,Mustang Charlie's,1501 N SALEM ST,APEX,27502,+19196552101,2020-09-23,16862,-78.85363723,35.74825575,M
1927315,4092014050,Carmen's Cuban Cafe,108 Factory Shops Rd,MORRISVILE,27560,+19194678080,2004-05-14,16872,-78.81829239,35.86238399,M
1927317,4092013967,FEI Huang Restaurant at A&C ,3210-131 S Wilmington St ,RALEIGH,27603,+19196610573,2004-01-06,16866,-78.65050023,35.73622566,M
1927318,4092016311,Hampton Inn & Suites Food Service,600 GLENWOOD AVE ,RALEIGH,27603,+19198254770,2012-11-27,16890,-78.64657251,35.78751043,M
1927319,4092016533,SONIC DRIVE IN #4809,12508 Capital BLVD ,WAKE FOREST,27587,+19195622259,2013-10-18,16894,-78.53341541,35.98699135,M
1927321,4092016836,PIZZA AMORE,238 S WHITE ST ,WAKE FOREST,27587,+19194356067,2014-12-16,16897,-78.51038402,35.97699087,M
1927325,4092018074,PIZZERIA VERITAS,1260 NW Maynard RD ,CARY,27513,+19193193232,2019-03-19,16921,-78.80932512,35.7848684,M
1927326,4092017868,Terra Bonum Salad Cafe,821 BASS PRO LN ,CARY,27513,+19844650011,2018-06-27,16935,-78.77007317,35.83116175,M
1927329,4092016722,Lucky Chicken II,1851 N. Harrison Avenue,CARY,27513,+19196783153,2014-07-08,16912,-78.76773947,35.83015295,M
1927330,4092014039,Subway #12050,8711 Six Forks Rd,RALEIGH,27615,+19196762610,2004-05-05,16955,-78.65461142,35.89932701,M
1927331,4092016002,CHIPOTLE #1659,2316 HILLSBOROUGH ST ,RALEIGH,27607,+19195761894,2011-09-16,16975,-78.66664805,35.78770631,M
1927332,4092018058,JERRY'S GRILL,813 E Whitaker Mill RD ,RALEIGH,27608,+19198327561,2019-02-21,16947,-78.62516193,35.8075542,M
1927333,4092018595,Element Gastropub,421 FAYETTEVILLE ST,RALEIGH,27601,+18337568273,2021-03-25,16976,-78.63936414,35.77440995,T
1927334,4092015040,Hampton Inn & Suites Foodservice,111 Hampton Woods LN ,RALEIGH,27607,+19192331798,2008-01-14,16984,-78.74897358,35.7929716,M
1927335,4092014103,Red Robin #306,7860 Alexander Promenade Pl ,RALEIGH,27617,+19199572880,2004-07-23,16996,-78.77695631,35.91424375,M
1927336,4092016744,McDonald's #5651,8305 Creedmoor  RD ,RALEIGH,27615,+19198478111,2014-08-29,16998,-78.68140591,35.9003565,M
1927337,4092018137,NYC Bagels,263 GRANDE HEIGHTS DR,CARY,27513,+19196510060,2019-07-15,17001,-78.7805746,35.804703,M
1927339,4092016007,NC JAPAN EXPRESS,9660 FALLS OF NEUSE  RD ,RALEIGH,27615,+19198461684,2011-09-16,17045,-78.60015155,35.90522894,M
1927340,4092014503,China Fu,1121-103 Falls River AVE,RALEIGH,27614,+19198660009,2006-02-16,17018,-78.58829014,35.90616936,M
1927342,4092016144,PANERA BREAD #1648,6123 CAPITAL BLVD ,RALEIGH,27616,+19198651965,2012-03-28,17068,-78.58309511,35.86882022,M
1927343,4092015611,WAFFLE HOUSE #351,1724 WALNUT ST ,CARY,27511,+19194675950,2010-04-28,17073,-78.7467946,35.76260482,M
1927346,4092016705,El Tapatio,13200 Falls of Neuse Road,RALEIGH,27614,+19195549697,2014-06-19,17085,-78.55981965,35.9407555,M
1927347,4092018222,Harris Teeter #136 Starbucks,9600 FALLS OF NEUSE RD,RALEIGH,27615,+19196766614,2019-11-07,17088,-78.60015155,35.90522894,M
1927348,4092016534,PLATES,301 GLENWOOD AVE ,RALEIGH,27603,+19198280018,2013-10-25,17105,-78.64802957,35.784569,M
1927349,4092017114,STEWART'S BISTRO,3652 ROGERS RD ,WAKE FOREST,27587,+19195622233,2015-12-11,17111,-78.50482681,35.94464173,M
1927350,4092014221,Subway #2615,3416 POOLE RD ,RALEIGH,27610-2918,+19192316223,2005-01-05,17120,-78.57953261,35.76724571,M
1927351,4092018665,Burger King #6010,7300 Creedmoor RD ,RALEIGH,27613-1637,+19198469002,2021-06-29,17121,-78.67905329,35.8865906,M
1927355,4092017506,Young Hearts Distilling Company,225 S WILMINGTON ST ,RALEIGH,27601,+19194247817,2017-01-18,17141,-78.63794467,35.77744199,M
1927357,4092018456,Crafty Crab,3625 Hillsborough  ST ,RALEIGH,27607,+19198905336,2020-09-04,17160,-78.68493196,35.79323627,M
1927358,4092017715,Pressed Sandwich House,10630-104 Durant RD ,RALEIGH,27614,+19842695099,2017-11-06,17150,-78.59235176,35.90585466,M
1927359,4092018488,Capriotti's,302 COLONADES WAY,CARY,27518,+19199328882,2020-11-17,17179,-78.77756307,35.73853619,M
1927360,4092015501,Kick Back Jack's,1405 GARNER STATION  BLVD ,GARNER,27529,+19198035068,2009-10-23,17182,-78.65237822,35.72437552,M
1927362,4092017812,Rolesville Diner,"411 S Main ST, Unit E",ROLESVILLE,27571,+19195549931,2018-04-04,17186,-78.46634601,35.91624751,T
1927363,4092018225,Firehouse Subs #487,1551 US 70  HWY W ,GARNER,27529,+19196624801,2019-11-12,17207,-78.64815188,35.72323377,M
1927364,4092015050,CHIPOTLE MEXICAN GRILL #1087,100-103 Wrenn DR ,CARY,27511,+19194621223,2008-01-22,17189,-78.78349077,35.76489071,M
1927365,4092014887,Red Robin #573,11420 Capital  BLVD ,WAKE FOREST,27587,+19195620276,2007-06-15,17220,-78.54012917,35.95578383,M
1927367,4092017863,PISCO MAR,2502 1/2 HILLSBOROUGH  ST ,RALEIGH,27607,+19196150689,2018-06-18,17206,-78.66818477,35.78783803,M
1927368,4092018703,Taco Addicts,131 CROSSROADS BLVD,CARY,27518,nan,2021-09-02,17232,-78.74226095,35.76176748,M
1927369,4092018023,Kim's Restaurant,6014 DURALEIGH RD ,RALEIGH,27612,+19195105999,2019-01-08,17240,-78.7121564,35.86067351,M
1927370,4092018020,Burial Beer Co.,500-170 E Davie ST ,RALEIGH,27601,+19196171314,2019-01-02,17218,-78.63247092,35.77531669,M
1927371,4092015669,King's Barcade & Neptune's Parlor,14 W. Martin ST ,RALEIGH,27601-1311,+19198967063,2010-07-01,17251,-78.63980199,35.77713519,M
1927372,4092018226,The Opening Bell,7033 LOUIS STEPHENS DR,MORRISVILLE,27560,nan,2019-11-12,17265,-78.8872285,35.86296634,M
1927373,4092015002,BAAN THAI RESTAURANT,758 WILLIAMS ST ,APEX,27502,+19196296399,2007-11-09,17229,-78.86464087,35.73807755,M
1927374,4092018188,DUNKIN' DONUTS #350706,10030 GREEN LEVEL CHURCH  RD ,CARY,27519,+19194814477,2019-09-27,17266,-78.90107787,35.82060358,M
1927375,4092018388,Taqueria y Restaurante El Primo,744 E CHATHAM ST,CARY,27511,+19193470086,2020-06-24,17267,-78.76691591,35.79077863,M
1927376,4092018349,TROPICAL SMOOTHIE CAFE NC23,1385 BRADFORD VIEW PL ,CARY,27519,+19193789859,2020-04-14,17248,-78.84660394,35.79351906,M
1927378,4092014606,Subway,2820 Brentwood RD ,RALEIGH,27604,+19197903555,2006-06-06,17271,-78.59615202,35.81727946,M
1927379,4092016072,SASSOOL,9650 STRICKLAND RD ,RALEIGH,27615,+19198472700,2011-12-20,17273,-78.65677159,35.90420107,T
1927380,4092018094,CHICK-FIL-A #1218,411 COLONADES WAY ,CARY,27518,+19198168222,2019-05-01,17275,-78.77696357,35.7406098,M
1927381,4092017154,CAFE TIRAMISU,6008 FALLS OF NEUSE RD ,RALEIGH,27609,+19197901006,2016-02-17,17276,-78.6187408,35.86627943,M
1927382,4092015995,THE BIG EASY,231 GRANDE HEIGHTS DR ,CARY,27513,+19194686007,2011-11-07,17279,-78.7805746,35.804703,M
1927383,4092017245,SALVIO'S PIZZERIA,6325 FALLS OF NEUSE RD ,RALEIGH,27615,+19199815678,2016-06-22,17290,-78.62251606,35.86922851,M
1927385,4092018337,First Watch,4035 LAKE BOONE TRL,RALEIGH,27607,nan,2020-03-18,17296,-78.69709804,35.81457389,M
1927386,4092018550,Pho Super 9,6401 Triangle Plantation DR ,RALEIGH,27616,+19198781599,2021-03-08,17302,-78.58237548,35.87315637,M
1927387,4092018219,BIG SERGIO'S PIZZA OF APEX,2127 TEN TEN RD ,APEX,27539,+19193031770,2019-11-06,17305,-78.81811355,35.72082607,M
1927389,4092014152,Starbucks #2970,10760 Wakefield Commons DR ,RALEIGH,27614,+19194531010,2004-10-08,17314,-78.5408878,35.94279833,M
1927391,4092014238,Bojangles,4621 New Bern AVE ,RALEIGH,27610,+19192319028,2005-02-04,17319,-78.55786564,35.79891549,M
1927392,4092018367,TONY'S TAPS & OYSTER CO. ,107 Edinburgh South DR ,CARY,27511,+19192341600,2020-05-19,17336,-78.79792507,35.7367619,M
1927395,4092018386,Wing Stop #1542,51 CABELA DR,GARNER,27529,+19192309464,2020-06-23,17340,-78.58553086,35.69877212,M
1927397,4092015129,Caribbean Cafe,2645-D E Millbrook RD ,RALEIGH,27604,+19198724858,2008-05-01,17328,-78.5905395,35.84846974,M
1927398,4092016988,Crazy Fire Mongolian Grill,1270 BUCK JONES RD ,RALEIGH,27606,+19194812222,2015-08-03,17344,-78.74177043,35.76713782,M
1927399,4092018610,Libations 317,317 W MORGAN ST ,RALEIGH,27601,+19197702669,2021-04-20,17346,-78.64400454,35.77943405,M
1927401,4092017248,CELLAR 55,1351 E BROAD ST ,FUQUAY-VARINA,27526,+19194461156,2016-06-15,17366,-78.77604319,35.59548799,M
1927402,4092016290,MCDONALDS #15717,4121 BLUE RIDGE RD ,RALEIGH,27612-4633,+19195105255,2012-11-16,17401,-78.67578805,35.83619004,M
1927403,4092016110,CHICK-FIL-A #2850,2000  CAMERON ST ,RALEIGH,27605,+19198211155,2012-02-23,17404,-78.65851085,35.79142052,M
1927404,4092018466,McDonalds #5028,105 E South ST ,RALEIGH,27601,+19198337800,2020-10-09,17403,-78.63821402,35.77218095,M
1927405,4092018537,Arepa Culture,6274 GLENWOOD AVE,RALEIGH,27612,+19199774069,2021-02-17,17410,-78.70313649,35.85876954,M
1927408,4092016803,GARDENS AT WAKEFIELD PLANTATION,12800 SPRUCE TREE  WAY ,RALEIGH,27614,+19195625580,2014-11-07,17446,-78.56215874,35.94291372,M
1927410,4092018357,The Addison of Knightdale Dining,2408 Hodge  RD ,KNIGHTDALE,27545,+19192666676,2020-04-29,17470,-78.519561,35.75881159,M
1927411,4092017973,Shuckin' Shack,2340-100 Bale ST ,RALEIGH,27604,+19193220324,2018-11-07,17456,-78.62812288,35.81345271,M
1927413,4092017950,Tru by Hilton Foodservice,350 Airgate DR ,MORRISVILLE,27560,+19198137129,2018-08-17,17481,-78.81505656,35.86619026,M
1927415,4092018688,McDonald's #32336,1001 MORRISVILLE CARPENTER RD ,MORRISVILLE,27560,+19194607228,2021-08-03,17484,-78.84482154,35.81889798,M
1927416,4092017677,OAKWOOD PIZZA BOX,610 N PERSON ST ,RALEIGH,27604,nan,2017-09-01,17488,-78.63409336,35.78856032,M
1927417,4092014789,Coquette,4381-119 Lassiter At North Hills AVE ,RALEIGH,27609-5731,+19197890606,2007-01-26,17486,-78.64424639,35.83822685,M
1927419,4092018702,Bottle Theory,3675 GREEN LEVEL WEST RD,APEX,27523,nan,2021-08-28,17498,-78.90547024,35.77733113,M
1927421,4092015866,TAQUERIA EL TORO,3615 JUNCTION  BLVD ,RALEIGH,27603,+19197738172,2011-01-20,17515,-78.65709887,35.73081565,M
1927422,4092017743,Chengdu 7 Sichuan Cuisine,748 E Chatham ST Suite E,CARY,27511,+19198835567,2017-11-27,17517,-78.76514155,35.79157241,M
1927424,4092016107,PORT CITY JAVA NELSON,2801 FOUNDERS DR ,RALEIGH,27695,+19195150458,2012-02-23,17527,-78.67872874,35.78448278,M
1927425,4092018005,Sheetz #659,1100 Avent Ferry RD ,Holly Springs,27540,+19195528044,2018-12-17,17531,-78.8446495,35.63913787,M
1927428,4092018358,Tropical Smoothie Cafe,3004 Wake Forest  RD ,RALEIGH,27609,+19199165190,2020-04-29,17552,-78.62038753,35.82333592,M
1927431,4092015436,KFC/TACO BELL #118,7108  GB ALFORD HWY ,HOLLY SPRINGS,27540,+19195573801,2009-07-17,17557,-78.83081066,35.63579705,M
1927432,4092017886,Backfins Crabhouse,1009-100 Stadium DR ,WAKE FOREST,27587,+19195628500,2018-07-09,17554,-78.52993342,35.99015656,M
1927433,4092015047,La Cocina,100 Macgregor Pines DR ,CARY,27511,+19194670780,2008-01-16,17561,-78.8200282,35.74468402,M
1927435,4092018508,Wingz Mini City,4506 CAPITAL BLVD,RALEIGH,27604,+19199008558,2020-12-21,17568,-78.57896604,35.84571366,M
1927436,4092018342,The Dominican Restaurant,"3601 Capital BLVD, Ste 107",RALEIGH,27604,+19199770029,2020-04-08,17595,-78.58592881,35.82958159,M
1927439,4092016188,BURGER KING #6063,1299 N MAIN ST ,FUQUAY VARINA,27526,+19195521045,2012-05-31,17599,-78.77869475,35.59221744,M
1927440,4092018036,Jumbo China,1625-101 RONALD DR ,RALEIGH,27609,+19198789877,2019-01-27,17601,-78.6079213,35.83826504,M
1927441,4092017149,AJ'S FOOD MART,6204 TEN TEN RD ,APEX,27502,+19197793900,2016-02-18,17603,-78.73671179,35.67670594,M
1927443,4092016977,MCDONALDS #32242,7100 GB ALFORD HWY ,HOLLY SPRINGS,27540,+19195524071,2015-07-14,17606,-78.83107956,35.63625053,M
1927444,4092014287,FireBirds Rocky Mountain Grill #2,4350 Lassiter At N. Hills Ave. Ste. 118 ,RALEIGH,27609,+19197888778,2005-04-05,17619,-78.64323049,35.83718561,M
1927445,4092016427,GINGER ASIAN CUISINE,2048 KILDAIRE FARM RD ,CARY,27518,+19198598998,2013-05-21,17626,-78.78068669,35.73567522,M
1927446,4092017318,FREDDY'S FROZEN CUSTARD & STEAKBURGERS #3207,221 GRAND HILL PL ,HOLLY SPRINGS,27540,+19195573421,2016-09-08,17628,-78.84526788,35.66457162,M
1927450,4092018296,Korean Kitchen,2101 S Main ST ,WAKE FOREST,27587,+19192638181,2020-01-21,17655,-78.53310077,35.94802112,M
1927452,4092017751,Slices and Ices,1839 S Main ST ,WAKE FOREST,27587,+19194531600,2017-11-28,17685,-78.52626448,35.95102854,M
1927453,4092016398,ACME PIZZA CO,204 Village Walk DR ,HOLLY SPRINGS,27540,+19195528800,2013-04-08,17688,-78.83920922,35.63987917,M
1927454,4092018344,Marco's Pizza #8407,325 CARPENTER HILL DR,CARY,27519,+19192302222,2020-04-08,17689,-78.90087215,35.82521309,M
1927457,4092015843,CHINA MOON,7983 FAYETTEVILLE RD ,RALEIGH,27603-5631,+19196617778,2010-12-23,17702,-78.69742539,35.66508155,M
1927459,4092015537,IHOP,1301 KILDAIRE FARM RD ,CARY,27511,+19194691835,2009-12-11,17711,-78.78262706,35.76147699,M
1927460,4092018062,TWO GUYS GRILLE,4149 Davis DR ,MORRISVILLE,27560,+19194629336,2019-02-26,17712,-78.85811603,35.8356265,M
1927462,4092018572,Wendy's,1213 NW MAYNARD RD ,CARY,27513-8720,+19194680919,2021-03-23,17727,-78.81068148,35.78456335,M
1927463,4092016769,SMITHFIELD'S CHICKEN N BAR-B-QUE,1440 E BROAD ST ,FUQUAY VARINA,27526,+19195572400,2014-10-10,17729,-78.77463279,35.59446528,M
1927464,4092014389,Frankie's Restaurant,11190 Fun Park DR ,RALEIGH,27617,+19194337888,2005-09-16,17732,-78.79335269,35.9187995,M
